id,age,education,occupation,income,mobility,health,life_quality
205,53,Some-college,Sales,128325,0.479,3,6
206,53,HS-grad,Other-service,128325,0.479,3,6
207,53,Some-college,Prof-specialty,128325,0.479,3,6
208,53,Bachelors,Adm-clerical,128325,0.479,3,6
209,53,Bachelors,Prof-specialty,128325,0.479,3,6
210,53,HS-grad,Handlers-cleaners,128325,0.479,3,6
211,53,Masters,Exec-managerial,128325,0.479,3,6
212,53,HS-grad,Adm-clerical,128325,0.479,3,6
213,53,Bachelors,Sales,128325,0.479,3,6
215,53,Some-college,Other-service,128325,0.479,3,6
216,53,HS-grad,Craft-repair,128325,0.479,3,6
217,53,Prof-specialty,Exec-managerial,128325,0.479,3,6
218,53,Masters,Handlers-cleaners,128325,0.479,3,6
219,53,Bachelors,Prof-specialty,128325,0.479,3,6
220,53,Doctorate,Tech-support,128325,0.479,3,6
244,53,HS-grad,Sales,128325,0.479,3,6
247,53,HS-grad,Other-service,128325,0.479,3,6
250,53,Masters,Other-service,128325,0.479,3,6
251,53,HS-grad,Exec-managerial,128325,0.479,3,6
252,53,Some-college,Prof-specialty,128325,0.479,3,6
254,53,Doctorate,Exec-managerial,128325,0.479,3,6
255,53,Bachelors,Handlers-cleaners,128325,0.479,3,6
256,53,HS-grad,Prof-specialty,128325,0.479,3,6
260,53,Bachelors,Handlers-cleaners,128325,0.479,3,6
271,53,HS-grad,Adm-clerical,128325,0.479,3,6
272,53,HS-grad,Other-service,128325,0.479,3,6
273,53,Bachelors,Exec-managerial,128325,0.479,3,6
274,53,Masters,Adm-clerical,128325,0.479,3,6
275,53,Doctorate,Prof-specialty,128325,0.479,3,6
276,53,HS-grad,Other-service,128325,0.479,3,6
278,53,Some-college,Sales,128325,0.479,3,6
280,53,Masters,Prof-specialty,128325,0.479,3,6
283,53,Bachelors,Exec-managerial,128325,0.479,3,6
284,53,Doctorate,Sales,128325,0.479,3,6
286,53,Masters,Other-service,128325,0.479,3,6
287,53,HS-grad,Craft-repair,128325,0.479,3,6
288,53,Some-college,Exec-managerial,128325,0.479,3,6
289,53,HS-grad,Tech-support,128325,0.479,3,6
312,53,HS-grad,Adm-clerical,128325,0.479,3,6
314,53,Bachelors,Exec-managerial,128325,0.479,3,6
315,53,Doctorate,Prof-specialty,128325,0.479,3,6
316,53,Some-college,Craft-repair,128325,0.479,3,6
317,53,HS-grad,Tech-support,128325,0.479,3,6
318,53,Bachelors,Other-service,128325,0.479,3,6
319,53,Masters,Prof-specialty,128325,0.479,3,6
320,53,Doctorate,Exec-managerial,128325,0.479,3,6
331,53,Bachelors,Prof-specialty,128325,0.479,3,6
332,53,Doctorate,Exec-managerial,128325,0.479,3,6
333,53,Some-college,Other-service,128325,0.479,3,6
334,53,Bachelors,Adm-clerical,128325,0.479,3,6
335,53,HS-grad,Handlers-cleaners,128325,0.479,3,6
336,53,Doctorate,Prof-specialty,128325,0.479,3,6
337,53,Some-college,Other-service,128325,0.479,3,6
338,53,Bachelors,Exec-managerial,128325,0.479,3,6
339,53,Doctorate,Prof-specialty,128325,0.479,3,6
340,53,HS-grad,Sales,128325,0.479,3,6
341,53,HS-grad,Other-service,128325,0.479,3,6
342,53,Bachelors,Prof-specialty,128325,0.479,3,6
344,53,Doctorate,Exec-managerial,128325,0.479,3,6
345,53,Some-college,Adm-clerical,128325,0.479,3,6
346,53,HS-grad,Other-service,128325,0.479,3,6
347,53,Masters,Prof-specialty,128325,0.479,3,6
348,53,HS-grad,Sales,128325,0.479,3,6
349,53,Some-college,Exec-managerial,128325,0.479,3,6
350,53,Bachelors,Adm-clerical,128325,0.479,3,6
351,53,HS-grad,Craft-repair,128325,0.479,3,6
352,53,Masters,Prof-specialty,128325,0.479,3,6
353,53,Doctorate,Handlers-cleaners,128325,0.479,3,6
354,53,Some-college,Other-service,128325,0.479,3,6
355,53,HS-grad,Adm-clerical,128325,0.479,3,6
356,53,Some-college,Exec-managerial,128325,0.479,3,6
357,53,HS-grad,Machine-op-inspct,128325,0.479,3,6
358,53,Doctorate,Tech-support,128325,0.479,3,6
359,53,Some-college,Other-service,128325,0.479,3,6
360,53,Bachelors,Prof-specialty,128325,0.479,3,6
371,53,HS-grad,Adm-clerical,128325,0.479,3,6
372,53,Bachelors,Exec-managerial,128325,0.479,3,6
373,53,Doctorate,Prof-specialty,128325,0.479,3,6
374,53,Masters,Other-service,128325,0.479,3,6
375,53,HS-grad,Handlers-cleaners,128325,0.479,3,6
376,53,Some-college,Exec-managerial,128325,0.479,3,6
377,53,HS-grad,Exec-managerial,128325,0.479,3,6
378,53,Doctorate,Prof-specialty,128325,0.479,3,6
379,53,HS-grad,Other-service,128325,0.479,3,6
380,53,Doctorate,Prof-specialty,128325,0.479,3,6
391,53,HS-grad,Adm-clerical,128325,0.479,3,6
392,53,Some-college,Sales,128325,0.479,3,6
393,53,Masters,Exec-managerial,128325,0.479,3,6
394,53,Doctorate,Prof-specialty,128325,0.479,3,6
396,53,Bachelors,Exec-managerial,128325,0.479,3,6
397,53,HS-grad,Adm-clerical,128325,0.479,3,6
399,53,Some-college,Prof-specialty,128325,0.479,3,6
400,53,Masters,Exec-managerial,128325,0.479,3,6
401,53,HS-grad,Other-service,128325,0.479,3,6
402,53,Bachelors,Exec-managerial,128325,0.479,3,6
403,53,Some-college,Adm-clerical,128325,0.479,3,6
404,53,Masters,Prof-specialty,128325,0.479,3,6
405,53,HS-grad,Handlers-cleaners,128325,0.479,3,6
406,53,Masters,Exec-managerial,128325,0.479,3,6
407,53,Doctorate,Sales,128325,0.479,3,6
409,53,Doctorate,Prof-specialty,128325,0.479,3,6
410,53,Some-college,Craft-repair,128325,0.479,3,6
411,53,Bachelors,Prof-specialty,128325,0.479,3,6
412,53,HS-grad,Other-service,128325,0.479,3,6
413,53,Bachelors,Adm-clerical,128325,0.479,3,6
414,53,Masters,Exec-managerial,128325,0.479,3,6
415,53,Some-college,Handlers-cleaners,128325,0.479,3,6
416,53,HS-grad,Adm-clerical,128325,0.479,3,6
417,53,Doctorate,Exec-managerial,128325,0.479,3,6
418,53,HS-grad,Sales,128325,0.479,3,6
419,53,Bachelors,Prof-specialty,128325,0.479,3,6
420,53,Doctorate,Prof-specialty,128325,0.479,3,6
422,53,Masters,Exec-managerial,128325,0.479,3,6
423,53,Some-college,Prof-specialty,128325,0.479,3,6
425,53,HS-grad,Other-service,128325,0.479,3,6
426,53,HS-grad,Adm-clerical,128325,0.479,3,6
427,53,Bachelors,Other-service,128325,0.479,3,6
428,53,Some-college,Exec-managerial,128325,0.479,3,6
429,53,Doctorate,Exec-managerial,128325,0.479,3,6
430,53,HS-grad,Exec-managerial,128325,0.479,3,6
431,53,HS-grad,Other-service,128325,0.479,3,6
432,53,Some-college,Sales,128325,0.479,3,6
433,53,Bachelors,Exec-managerial,128325,0.479,3,6
435,53,Masters,Admin-clerical,128325,0.479,3,6
436,53,HS-grad,Adm-clerical,128325,0.479,3,6
437,53,Doctorate,Other-service,128325,0.479,3,6
438,53,Some-college,Exec-managerial,128325,0.479,3,6
439,53,Bachelors,Prof-specialty,128325,0.479,3,6
440,53,HS-grad,Sales,128325,0.479,3,6
442,53,Some-college,Other-service,128325,0.479,3,6
444,53,Doctorate,Prof-specialty,128325,0.479,3,6
445,53,Some-college,Adm-clerical,128325,0.479,3,6
446,53,HS-grad,Handlers-cleaners,128325,0.479,3,6
447,53,HS-grad,Craft-repair,128325,0.479,3,6
448,53,Some-college,Prof-specialty,128325,0.479,3,6
449,53,Some-college,Other-service,128325,0.479,3,6
450,53,Masters,Exec-managerial,128325,0.479,3,6
451,53,HS-grad,Adm-clerical,128325,0.479,3,6
453,53,Doctorate,Exec-managerial,128325,0.479,3,6
454,53,Some-college,Other-service,128325,0.479,3,6
455,53,HS-grad,Other-service,128325,0.479,3,6
456,53,Some-college,Handlers-cleaners,128325,0.479,3,6
457,53,HS-grad,Exec-managerial,128325,0.479,3,6
458,53,Doctorate,Adm-clerical,128325,0.479,3,6
459,53,Some-college,Prof-specialty,128325,0.479,3,6
460,53,Bachelors,Other-service,128325,0.479,3,6
471,53,HS-grad,Other-service,128325,0.479,3,6
472,53,Some-college,Sales,128325,0.479,3,6
473,53,Bachelors,Exec-managerial,128325,0.479,3,6
474,53,Doctorate,Prof-specialty,128325,0.479,3,6
475,53,Some-college,Handlers-cleaners,128325,0.479,3,6
476,53,HS-grad,Machine-op-inspct,128325,0.479,3,6
477,53,Some-college,Adm-clerical,128325,0.479,3,6
478,53,HS-grad,Craft-repair,128325,0.479,3,6
479,53,HS-grad,Exec-managerial,128325,0.479,3,6
481,53,HS-grad,Other-service,128325,0.479,3,6
482,53,HS-grad,Sales,128325,0.479,3,6
483,53,Some-college,Exec-managerial,128325,0.479,3,6
485,53,Bachelors,Prof-specialty,128325,0.479,3,6
486,53,Bachelors,Exec-managerial,128325,0.479,3,6
487,53,Doctorate,Other-service,128325,0.479,3,6
488,53,HS-grad,Adm-clerical,128325,0.479,3,6
489,53,Bachelors,Prof-specialty,128325,0.479,3,6
490,53,Some-college,Exec-managerial,128325,0.479,3,6
492,53,HS-grad,Handlers-cleaners,128325,0.479,3,6
493,53,Some-college,Exec-managerial,128325,0.479,3,6
494,53,Masters,Adm-clerical,128325,0.479,3,6
497,53,Bachelors,Prof-specialty,128325,0.479,3,6
498,53,HS-grad,Other-service,128325,0.479,3,6
499,53,Some-college,Exec-managerial,128325,0.479,3,6
500,53,Masters,Adm-clerical,128325,0.479,3,6
501,53,HS-grad,Other-service,128325,0.479,3,6
502,53,Bachelors,Exec-managerial,128325,0.479,3,6
503,53,Some-college,Adm-clerical,128325,0.479,3,6
504,53,Masters,Prof-specialty,128325,0.479,3,6
505,53,HS-grad,Craft-repair,128325,0.479,3,6
506,53,Doctorate,Other-service,128325,0.479,3,6
507,53,Some-college,Sales,128325,0.479,3,6
508,53,HS-grad,Machine-op-inspct,128325,0.479,3,6
510,53,Some-college,Prof-specialty,128325,0.479,3,6
511,53,HS-grad,Prof-specialty,128325,0.479,3,6
512,53,Masters,Exec-managerial,128325,0.479,3,6
514,53,Bachelors,Prof-specialty,128325,0.479,3,6
515,53,HS-grad,Adm-clerical,128325,0.479,3,6
516,53,Doctorate,Prof-specialty,128325,0.479,3,6
517,53,HS-grad,Other-service,128325,0.479,3,6
518,53,Some-college,Exec-managerial,128325,0.479,3,6
519,53,Bachelors,Prof-specialty,128325,0.479,3,6
520,53,Masters,Exec-managerial,128325,0.479,3,6
531,53,Some-college,Adm-clerical,128325,0.479,3,6
532,53,HS-grad,Prof-specialty,128325,0.479,3,6
533,53,Doctorate,Exec-managerial,128325,0.479,3,6
534,53,Bachelors,Exec-managerial,128325,0.479,3,6
535,53,Masters,Exec-managerial,128325,0.479,3,6
537,53,HS-grad,Sales,128325,0.479,3,6
540,53,HS-grad,Exec-managerial,128325,0.479,3,6
544,53,Bachelors,Prof-specialty,128325,0.479,3,6
545,53,HS-grad,Adm-clerical,128325,0.479,3,6
546,53,Doctorate,Sales,128325,0.479,3,6
548,53,Some-college,Exec-managerial,128325,0.479,3,6
549,53,Bachelors,Prof-specialty,128325,0.479,3,6
550,53,HS-grad,Other-service,128325,0.479,3,6
551,53,Bachelors,Sales,128325,0.479,3,6
552,53,HS-grad,Exec-managerial,128325,0.479,3,6
553,53,Doctorate,Handlers-cleaners,128325,0.479,3,6
554,53,Masters,Prof-specialty,128325,0.479,3,6
555,53,Some-college,Adm-clerical,128325,0.479,3,6
556,53,HS-grad,Tech-support,128325,0.479,3,6
557,53,Doctorate,Sales,128325,0.479,3,6
558,53,HS-grad,Other-service,128325,0.479,3,6
559,53,Masters,Exec-managerial,128325,0.479,3,6
560,53,Some-college,Prof-specialty,128325,0.479,3,6
561,53,Bachelors,Prof-specialty,128325,0.479,3,6
562,53,Some-college,Farming-fishing,128325,0.479,3,6
563,53,HS-grad,Adm-clerical,128325,0.479,3,6
564,53,Bachelors,Exec-managerial,128325,0.479,3,6
566,53,Doctorate,Healthcare-support,128325,0.479,3,6
567,53,HS-grad,Other-service,128325,0.479,3,6
568,53,Bachelors,Sales,128325,0.479,3,6
569,53,Bachelors,Exec-managerial,128325,0.479,3,6
570,53,Some-college,Adm-clerical,128325,0.479,3,6
571,53,Some-college,Other-service,128325,0.479,3,6
572,53,HS-grad,Adm-clerical,128325,0.479,3,6
573,53,Bachelors,Prof-specialty,128325,0.479,3,6
574,53,Doctorate,Exec-managerial,128325,0.479,3,6
575,53,HS-grad,Handlers-cleaners,128325,0.479,3,6
576,53,Masters,Exec-managerial,128325,0.479,3,6
577,53,Bachelors,Sales,128325,0.479,3,6
579,53,Masters,Adm-clerical,128325,0.479,3,6
580,53,Doctorate,Prof-specialty,128325,0.479,3,6
581,53,Some-college,Prof-specialty,128325,0.479,3,6
582,53,HS-grad,Adm-clerical,128325,0.479,3,6
583,53,Doctorate,Exec-managerial,128325,0.479,3,6
584,53,Masters,Sales,128325,0.479,3,6
585,53,Some-college,Other-service,128325,0.479,3,6
586,53,HS-grad,Exec-managerial,128325,0.479,3,6
588,53,Some-college,Prof-specialty,128325,0.479,3,6
589,53,Bachelors,Other-service,128325,0.479,3,6
590,53,Doctorate,Adm-clerical,128325,0.479,3,6
591,53,Some-college,Other-service,128325,0.479,3,6
592,53,Bachelors,Prof-specialty,128325,0.479,3,6
594,53,HS-grad,Adm-clerical,128325,0.479,3,6
595,53,Doctorate,Exec-managerial,128325,0.479,3,6
596,53,Bachelors,Exec-managerial,128325,0.479,3,6
597,53,Some-college,Handlers-cleaners,128325,0.479,3,6
598,53,Masters,Exec-managerial,128325,0.479,3,6
600,53,Bachelors,Exec-managerial,128325,0.479,3,6
611,53,HS-grad,Adm-clerical,128325,0.479,3,6
612,53,Some-college,Prof-specialty,128325,0.479,3,6
613,53,HS-grad,Handlers-cleaners,128325,0.479,3,6
614,53,Masters,Exec-managerial,128325,0.479,3,6
615,53,Bachelors,Exec-managerial,128325,0.479,3,6
616,53,Some-college,Craft-repair,128325,0.479,3,6
617,53,Doctorate,Adm-clerical,128325,0.479,3,6
619,53,Masters,Prof-specialty,128325,0.479,3,6
620,53,Bachelors,Exec-managerial,128325,0.479,3,6
641,53,HS-grad,Adm-clerical,128325,0.479,3,6
642,53,Bachelors,Sales,128325,0.479,3,6
643,53,Masters,Exec-managerial,128325,0.479,3,6
644,53,Doctorate,Prof-specialty,128325,0.479,3,6
645,53,Some-college,Other-service,128325,0.479,3,6
646,53,HS-grad,Adm-clerical,128325,0.479,3,6
647,53,Bachelors,Exec-managerial,128325,0.479,3,6
648,53,Some-college,Craft-repair,128325,0.479,3,6
649,53,Some-college,Sales,128325,0.479,3,6
650,53,HS-grad,Other-service,128325,0.479,3,6
661,53,HS-grad,Adm-clerical,128325,0.479,3,6
662,53,Some-college,Handlers-cleaners,128325,0.479,3,6
663,53,HS-grad,Other-service,128325,0.479,3,6
664,53,Some-college,Prof-specialty,128325,0.479,3,6
665,53,Bachelors,Exec-managerial,128325,0.479,3,6
666,53,HS-grad,Sales,128325,0.479,3,6
667,53,Some-college,Adm-clerical,128325,0.479,3,6
669,53,HS-grad,Adm-clerical,128325,0.479,3,6
670,53,Bachelors,Prof-specialty,128325,0.479,3,6
672,53,Masters,Other-service,128325,0.479,3,6
673,53,Bachelors,Exec-managerial,128325,0.479,3,6
674,53,Some-college,Admin-clerical,128325,0.479,3,6
675,53,Doctorate,Prof-specialty,128325,0.479,3,6
676,53,Some-college,Other-service,128325,0.479,3,6
678,53,HS-grad,Handlers-cleaners,128325,0.479,3,6
679,53,Masters,Sales,128325,0.479,3,6
680,53,Doctorate,Exec-managerial,128325,0.479,3,6
681,53,HS-grad,Handlers-cleaners,128325,0.479,3,6
682,53,Masters,Prof-specialty,128325,0.479,3,6
683,53,HS-grad,Craft-repair,128325,0.479,3,6
684,53,Some-college,Other-service,128325,0.479,3,6
685,53,Doctorate,Exec-managerial,128325,0.479,3,6
686,53,Bachelors,Adm-clerical,128325,0.479,3,6
687,53,Some-college,Sales,128325,0.479,3,6
688,53,Some-college,Other-service,128325,0.479,3,6
689,53,Doctorate,Prof-specialty,128325,0.479,3,6
690,53,HS-grad,Handlers-cleaners,128325,0.479,3,6
751,53,Masters,Prof-specialty,128325,0.479,3,6
752,53,HS-grad,Adm-clerical,128325,0.479,3,6
754,53,Bachelors,Handlers-cleaners,128325,0.479,3,6
755,53,Bachelors,Machine-op-inspct,128325,0.479,3,6
758,53,Doctorate,Other-service,128325,0.479,3,6
759,53,Masters,Adm-clerical,128325,0.479,3,6
760,53,Bachelors,Prof-specialty,128325,0.479,3,6
762,53,Doctorate,Prof-specialty,128325,0.479,3,6
763,53,HS-grad,Craft-repair,128325,0.479,3,6
764,53,Bachelors,Exec-managerial,128325,0.479,3,6
765,53,Masters,Prof-specialty,128325,0.479,3,6
766,53,HS-grad,Handlers-cleaners,128325,0.479,3,6
767,53,Some-college,Exec-managerial,128325,0.479,3,6
768,53,Bachelors,Other-service,128325,0.479,3,6
769,53,Doctorate,Sales,128325,0.479,3,6
770,53,Some-college,Adm-clerical,128325,0.479,3,6
772,53,Some-college,Handlers-cleaners,128325,0.479,3,6
773,53,Masters,Prof-specialty,128325,0.479,3,6
774,53,Doctorate,Exec-managerial,128325,0.479,3,6
775,53,HS-grad,Other-service,128325,0.479,3,6
776,53,Some-college,Prof-specialty,128325,0.479,3,6
777,53,Bachelors,Exec-managerial,128325,0.479,3,6
778,53,Bachelors,Exec-managerial,128325,0.479,3,6
779,53,Some-college,Adm-clerical,128325,0.479,3,6
780,53,HS-grad,Exec-managerial,128325,0.479,3,6
791,53,Doctorate,Prof-specialty,128325,0.479,3,6
792,53,Masters,Other-service,128325,0.479,3,6
793,53,HS-grad,Exec-managerial,128325,0.479,3,6
794,53,HS-grad,Prof-specialty,128325,0.479,3,6
795,53,HS-grad,Handlers-cleaners,128325,0.479,3,6
796,53,HS-grad,Adm-clerical,128325,0.479,3,6
797,53,HS-grad,Other-service,128325,0.479,3,6
798,53,HS-grad,Prof-specialty,128325,0.479,3,6
799,53,HS-grad,Exec-managerial,128325,0.479,3,6
801,53,HS-grad,Exec-managerial,128325,0.479,3,6
802,53,Some-college,Handlers-cleaners,128325,0.479,3,6
803,53,Masters,Prof-specialty,128325,0.479,3,6
804,53,Some-college,Adm-clerical,128325,0.479,3,6
805,53,Doctorate,Craft-repair,128325,0.479,3,6
806,53,Bachelors,Other-service,128325,0.479,3,6
808,53,HS-grad,Sales,128325,0.479,3,6
809,53,Some-college,Prof-specialty,128325,0.479,3,6
810,53,Doctorate,Adm-clerical,128325,0.479,3,6
811,53,HS-grad,Other-service,128325,0.479,3,6
812,53,Bachelors,Prof-specialty,128325,0.479,3,6
813,53,HS-grad,Adm-clerical,128325,0.479,3,6
814,53,Some-college,Exec-managerial,128325,0.479,3,6
815,53,Doctorate,Prof-specialty,128325,0.479,3,6
816,53,Masters,Exec-managerial,128325,0.479,3,6
817,53,Some-college,Handlers-cleaners,128325,0.479,3,6
818,53,HS-grad,Other-service,128325,0.479,3,6
819,53,Bachelors,Prof-specialty,128325,0.479,3,6
820,53,Masters,Exec-managerial,128325,0.479,3,6
831,53,Some-college,Prof-specialty,128325,0.479,3,6
832,53,HS-grad,Other-service,128325,0.479,3,6
833,53,HS-grad,Adm-clerical,128325,0.479,3,6
834,53,Masters,Exec-managerial,128325,0.479,3,6
835,53,HS-grad,Handlers-cleaners,128325,0.479,3,6
836,53,Bachelors,Prof-specialty,128325,0.479,3,6
837,53,Bachelors,Exec-managerial,128325,0.479,3,6
838,53,Bachelors,Other-service,128325,0.479,3,6
839,53,HS-grad,Prof-specialty,128325,0.479,3,6
840,53,Doctorate,Exec-managerial,128325,0.479,3,6
841,53,Some-college,Adm-clerical,128325,0.479,3,6
843,53,HS-grad,Sales,128325,0.479,3,6
844,53,Doctorate,Exec-managerial,128325,0.479,3,6
845,53,Masters,Prof-specialty,128325,0.479,3,6
846,53,Some-college,Other-service,128325,0.479,3,6
847,53,HS-grad,Handlers-cleaners,128325,0.479,3,6
848,53,Bachelors,Adm-clerical,128325,0.479,3,6
849,53,HS-grad,Exec-managerial,128325,0.479,3,6
850,53,Some-college,Tech-support,128325,0.479,3,6
861,53,Masters,Exec-managerial,128325,0.479,3,6
862,53,Bachelors,Prof-specialty,128325,0.479,3,6
863,53,HS-grad,Other-service,128325,0.479,3,6
864,53,Some-college,Adm-clerical,128325,0.479,3,6
865,53,Doctorate,Prof-specialty,128325,0.479,3,6
866,53,HS-grad,Handlers-cleaners,128325,0.479,3,6
867,53,Bachelors,Other-service,128325,0.479,3,6
868,53,Some-college,Exec-managerial,128325,0.479,3,6
869,53,Masters,Prof-specialty,128325,0.479,3,6
870,53,HS-grad,Adm-clerical,128325,0.479,3,6
871,53,HS-grad,Prof-specialty,128325,0.479,3,6
872,53,Some-college,Exec-managerial,128325,0.479,3,6
873,53,Bachelors,Handlers-cleaners,128325,0.479,3,6
874,53,Masters,Adm-clerical,128325,0.479,3,6
875,53,Doctorate,Craft-repair,128325,0.479,3,6
876,53,Some-college,Prof-specialty,128325,0.479,3,6
877,53,HS-grad,Exec-managerial,128325,0.479,3,6
878,53,Masters,Other-service,128325,0.479,3,6
879,53,HS-grad,Adm-clerical,128325,0.479,3,6
881,53,Doctorate,Exec-managerial,128325,0.479,3,6
882,53,Some-college,Handlers-cleaners,128325,0.479,3,6
883,53,Masters,Adm-clerical,128325,0.479,3,6
884,53,HS-grad,Prof-specialty,128325,0.479,3,6
885,53,Some-college,Adm-clerical,128325,0.479,3,6
886,53,Doctorate,Exec-managerial,128325,0.479,3,6
887,53,HS-grad,Other-service,128325,0.479,3,6
888,53,Bachelors,Prof-specialty,128325,0.479,3,6
889,53,Some-college,Adm-clerical,128325,0.479,3,6
890,53,Masters,Exec-managerial,128325,0.479,3,6
893,53,Some-college,Exec-managerial,128325,0.479,3,6
894,53,Doctorate,Adm-clerical,128325,0.479,3,6
895,53,HS-grad,Other-service,128325,0.479,3,6
896,53,Masters,Prof-specialty,128325,0.479,3,6
897,53,Bachelors,Exec-managerial,128325,0.479,3,6
898,53,HS-grad,Handlers-cleaners,128325,0.479,3,6
899,53,Some-college,Adm-clerical,128325,0.479,3,6
900,53,Doctorate,Prof-specialty,128325,0.479,3,6
901,53,Bachelors,Prof-specialty,128325,0.479,3,6
902,53,HS-grad,Adm-clerical,128325,0.479,3,6
903,53,Some-college,Misc-prof,128325,0.479,3,6
904,53,Some-college,Craft-repair,128325,0.479,3,6
905,53,Doctorate,Exec-managerial,128325,0.479,3,6
906,53,Masters,Prof-specialty,128325,0.479,3,6
907,53,Bachelors,Prof-specialty,128325,0.479,3,6
908,53,Masters,Prof-specialty,128325,0.479,3,6
909,53,Masters,Exec-managerial,128325,0.479,3,6
911,53,HS-grad,Other-service,128325,0.479,3,6
912,53,Bachelors,Exec-managerial,128325,0.479,3,6
913,53,Doctorate,Adm-clerical,128325,0.479,3,6
914,53,Some-college,Prof-specialty,128325,0.479,3,6
915,53,HS-grad,Handlers-cleaners,128325,0.479,3,6
916,53,Masters,Craft-repair,128325,0.479,3,6
917,53,HS-grad,Other-service,128325,0.479,3,6
918,53,Doctorate,Prof-specialty,128325,0.479,3,6
919,53,Some-college,Adm-clerical,128325,0.479,3,6
931,53,HS-grad,Other-service,128325,0.479,3,6
932,53,Masters,Prof-specialty,128325,0.479,3,6
933,53,Bachelors,Exec-managerial,128325,0.479,3,6
934,53,Doctorate,Prof-specialty,128325,0.479,3,6
935,53,Some-college,Handlers-cleaners,128325,0.479,3,6
936,53,Bachelors,Prof-specialty,128325,0.479,3,6
938,53,Masters,Exec-managerial,128325,0.479,3,6
939,53,Doctorate,Prof-specialty,128325,0.479,3,6
940,53,HS-grad,Adm-clerical,128325,0.479,3,6
952,53,Some-college,Prof-specialty,128325,0.479,3,6
